Country,Year,Total,Life_expectancy,Population
Liechtenstein,2010,total,81.8414634146342,36022.0
Lithuania,2010,female,78.8,1668541.0
Lithuania,2010,male,68.0,1428741.0
Lithuania,2010,total,73.2682926829268,3097282.0
Luxembourg,2010,female,83.5,254867.0
Luxembourg,2010,male,77.9,252086.0
Luxembourg,2010,total,80.6317073170732,506953.0
Moldova,2010,female,73.778,1533647.0
Moldova,2010,male,64.993,1328707.0
Moldova,2010,total,69.357,2862354.0
Monaco,2010,female,,16988.0
Monaco,2010,male,,16175.0
Monaco,2010,total,,33163.0
Montenegro,2010,female,78.5,321579.0
Montenegro,2010,male,73.6,297849.0
Montenegro,2010,total,75.990243902439,619428.0
Netherlands,2010,female,82.7,8406115.0
Netherlands,2010,male,78.8,8209279.0
Netherlands,2010,total,80.7024390243902,16615394.0
North Macedonia,2010,female,77.2,990857.0
North Macedonia,2010,male,72.9,955441.0
North Macedonia,2010,total,74.9975609756098,1946298.0
Norway,2010,female,83.2,2445506.0
Norway,2010,male,78.9,2443746.0
Norway,2010,total,80.9975609756098,4889252.0
Poland,2010,female,80.6,19709311.0
Poland,2010,male,72.1,18333483.0
Poland,2010,total,76.2463414634146,38042794.0
Portugal,2010,female,82.1,5515346.0
Portugal,2010,male,76.1,5057754.0
Portugal,2010,total,79.0268292682927,10573100.0
Romania,2010,female,77.3,10488663.0
Romania,2010,male,69.8,9758208.0
Romania,2010,total,73.4585365853659,20246871.0
Russian Federation,2010,female,74.88,76773041.0
Russian Federation,2010,male,63.09,66076427.0
Russian Federation,2010,total,68.8412195121951,142849468.0
San Marino,2010,female,,17268.0
San Marino,2010,male,,16002.0
San Marino,2010,total,,33270.0
Serbia,2010,female,77.0,3821879.0
Serbia,2010,male,71.8,3469557.0
Serbia,2010,total,74.3365853658537,7291436.0
Slovakia,2010,female,78.8,2767519.0
Slovakia,2010,male,71.6,2623909.0
Slovakia,2010,total,75.1121951219512,5391428.0
Slovenia,2010,female,82.7,1034057.0
Slovenia,2010,male,76.3,1014526.0
Slovenia,2010,total,79.4219512195122,2048583.0
Spain,2010,female,84.7,23524158.0
Spain,2010,male,78.7,23052739.0
Spain,2010,total,81.6268292682927,46576897.0
Sweden,2010,female,83.5,4708436.0
Sweden,2010,male,79.5,4669690.0
Sweden,2010,total,81.4512195121951,9378126.0
Switzerland,2010,female,84.5,3971699.0
Switzerland,2010,male,80.1,3853210.0
Switzerland,2010,total,82.2463414634147,7824909.0
Ukraine,2010,female,75.5,24863372.0
Ukraine,2010,male,65.28,21592631.0
Ukraine,2010,total,70.2653658536586,46456003.0
United Kingdom,2010,female,82.4,32103121.0
United Kingdom,2010,male,78.5,30663244.0
United Kingdom,2010,total,80.4024390243902,62766365.0
