Country,Year,Total,Life_expectancy,Population
Latvia,1997,male,63.92,1120882.0
Latvia,1997,total,69.3492682926829,2432851.0
Liechtenstein,1997,female,80.4,15757.0
Liechtenstein,1997,male,71.9,15475.0
Liechtenstein,1997,total,76.0463414634146,31232.0
Lithuania,1997,female,76.62,1895973.0
Lithuania,1997,male,65.47,1679164.0
Lithuania,1997,total,70.9090243902439,3575137.0
Luxembourg,1997,female,79.8,213219.0
Luxembourg,1997,male,74.1,206231.0
Luxembourg,1997,total,76.880487804878,419450.0
Moldova,1997,female,68.639,1572036.0
Moldova,1997,male,61.604,1364377.0
Moldova,1997,total,65.172,2936413.0
Monaco,1997,female,,16586.0
Monaco,1997,male,,15477.0
Monaco,1997,total,,32063.0
Montenegro,1997,female,77.361,315324.0
Montenegro,1997,male,69.782,294196.0
Montenegro,1997,total,73.4790731707317,609520.0
Netherlands,1997,female,80.55,7907633.0
Netherlands,1997,male,75.17,7703017.0
Netherlands,1997,total,77.7943902439024,15610650.0
North Macedonia,1997,female,74.7,1026075.0
North Macedonia,1997,male,70.3,970794.0
North Macedonia,1997,total,72.4463414634146,1996869.0
Norway,1997,female,80.97,2226513.0
Norway,1997,male,75.45,2178644.0
Norway,1997,total,78.1426829268293,4405157.0
Poland,1997,female,77.0,19883107.0
Poland,1997,male,68.5,18766553.0
Poland,1997,total,72.6463414634146,38649660.0
Portugal,1997,female,79.1,5236578.0
Portugal,1997,male,71.9,4872399.0
Portugal,1997,total,75.4121951219512,10108977.0
Romania,1997,female,73.0,11681575.0
Romania,1997,male,65.2,10872403.0
Romania,1997,total,69.0048780487805,22553978.0
Russian Federation,1997,female,72.84,78625556.0
Russian Federation,1997,male,60.85,69289805.0
Russian Federation,1997,total,66.6987804878049,147915361.0
San Marino,1997,female,,13289.0
San Marino,1997,male,,12511.0
San Marino,1997,total,,25800.0
Serbia,1997,female,74.719,3979202.0
Serbia,1997,male,68.599,3619336.0
Serbia,1997,total,71.5843658536585,7598538.0
Slovakia,1997,female,76.7,2763993.0
Slovakia,1997,male,68.9,2619298.0
Slovakia,1997,total,72.7048780487805,5383291.0
Slovenia,1997,female,78.6,1017672.0
Slovenia,1997,male,71.0,968284.0
Slovenia,1997,total,74.7073170731707,1985956.0
Spain,1997,female,82.21,20400078.0
Spain,1997,male,75.17,19657311.0
Spain,1997,total,78.6041463414634,40057389.0
Sweden,1997,female,81.82,4475067.0
Sweden,1997,male,76.7,4370995.0
Sweden,1997,total,79.1975609756098,8846062.0
Switzerland,1997,female,82.04,3627370.0
Switzerland,1997,male,76.26,3461536.0
Switzerland,1997,total,79.079512195122,7088906.0
Ukraine,1997,female,73.19,27116307.0
Ukraine,1997,male,62.23,23670578.0
Ukraine,1997,total,67.5763414634146,50786885.0
United Kingdom,1997,female,79.9,30089701.0
United Kingdom,1997,male,74.65,28227253.0
United Kingdom,1997,total,77.2109756097561,58316954.0
